name,description,material,product_variants,sku,product_id,pack,size,unit,unit_count,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,Level 1 Category,level2 category,level3 category,level4 category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group
16 Slice Chocolate Chip Cake,"Brand: SIMPLY DEL.
EACH | 1 x 10""",,,214521,7b8480c3-ed1d-4663-a7b5-0a5adaacb2cd,,,EACH,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/42a9ef57-e82e-5fd5-a516-4c53156efaf0.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
16 Slice Double Chocolate Cake,"Brand: SIMPLY DEL.
CASE | 1 x 10""",,,211577,cc779358-9428-4902-95b3-70b5d9b21d3a,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/ef39a3d5-0eef-5887-8ef0-5d89bb2a3015.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
16 Slice Double Chocolate Loaf,"Brand: SWEET SAM'S
CASE | 2 x 8 SL",,,212454,bab6f92b-31c2-4cc9-84ea-e2cc27c43d8e,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/28e35428-e9be-52bf-911c-5869d3969dcf.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
16 Slice Iced Lemon Loaf,"Brand: SWEET SAM'S
CASE | 1 x 16 SL",,,212736,ff545a12-2526-4d42-9ff4-64ae2741ad77,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/25654085-8241-5171-85e2-bba0bf439e91.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
16 Slice Lemon Cake,"Brand: SIMPLY DEL.
CASE | 1 x 10""",,,211580,45ac5cdf-f835-4e7c-8266-fb4c3bfdd55b,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/080c6767-ed43-527d-9b6c-040d8b485479.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
16 Slice Marble Pound Cake Loaf,"Brand: SWEET SAM'S
EACH | 1 x 16 SL",,,213030,1b59b74d-4d0f-4f01-bdb5-69bfc87cbd3f,,,EACH,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/bc0f4f9d-f05c-511c-84a6-4ef924295ae5.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
16 Slice NY Banquet Cheesecake NSA,"Brand: SIMPLY DEL.
CASE | 1 x 10""",,,211573,0ff30cf0-c61a-49eb-9ce3-272b70996b41,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/828fd1c9-717e-5763-aa3f-8db7fb37f4e3.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
16 Slice Pound Cake Loaf,"Brand: SWEET SAM'S
CASE | 1 x 16 SL",,,213372,38875092-924e-489a-badf-28c2618080e4,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/71992242-ef4c-5e14-ab8a-cf86b1c3250a.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
16 Slice Red Velvet Cake,"Brand: SIMPLY DEL.
CASE | 1 x 10""",,,214667,4e16d3a3-d75a-4d46-a9f1-a00d981946d1,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/d310abee-4e1b-5c7a-bdbb-65977114897a.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
"1"" Assorted Miniature Cupcakes","Brand: CAROUSEL CAKES
CASE | 1 x 48 CT",,,215568,8aa54849-9136-4572-adf0-a89f1bcfc8bc,EACH,,CASE,,,,,,,,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
"* 2"" Churro Bites","Brand: TIO PEPE'S
CASE | 1 x 500 CT",,,315033,2bd3a97f-3c34-4312-bb9f-dae524ecfade,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/fda30a05-2a47-577e-87bb-67e2ad28a3cd.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
"3"" Cappucino Mousse Cake","Brand: SIMPLY DEL.
CASE | 1 x 9 CT",,,214616,c7c40061-aa6e-45b8-bdfb-28f42885e5f0,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/bcbf36cd-8295-5ab5-ad46-6be0abfc21c1.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
"3"" Caramel Apple Cake","Brand: SIMPLY DEL.
CASE | 1 x 12 CT",,,214648,a7bc6f95-ed87-44bc-a67e-d284cbe790d9,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/797d9f10-ebbc-504f-8695-05470dab39e1.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
"3"" Carrot Layer Cake","Brand: SIMPLY DEL.
CASE | 1 x 12 CT",,,214614,e40fd6ac-8bf0-444b-89a5-9d8f1b7867d5,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/3c728ed7-85cb-55de-bebe-034c13099dc5.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
"3"" Individual Chocolate Truffle Mousse Cake","Brand: BINDI
CASE | 1 x 16 CT",,,303318,bb1d541f-177f-46ef-95ef-8e509b860cf6,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/1535d426-1c20-4282-b120-7e3215d2b1c5.jpeg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
