"description","name","sku","pack","size","gtin","retail_price","is_catch_weight","average_case_weight","image","manufacturer_sku","ordering_unit","is_broken_case","avg_case_weight","content_url","brand","level 1","level 2","level 3","manufacturer_name","distributor_name","unitPrice","extra_data"
"","JUICE NECTAR GUAVA CRV INCLUDED","G6901","","24/11.5oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g6901.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G6901","KERNS","","","","","","","{}"
"","JUICE NECTAR MANGO CRV INCLUDED","G6902","","24/11.5oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g6902.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G6902","KERNS","","","","","","","{}"
"","JUICE NECTAR PEAR $1.20 CRV INCLUDED","G6945","","24/12oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g6945.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G6945","KERNS","","","","","","","{}"
"","JUICE ORANGE 100% PET BOTTLE","G3176","","12/32oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/7364.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G3176","OCEAN SPRAY","","","","","","","{}"
"","JUICE ORANGE 100% TROPICANA $1.20 CRV IN","G6630","","12/32 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g6630.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G6630","TROPICANA","","","","","","","{}"
"","JUICE PEACH MANGOSTEEN","G50409","","12/16oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g50409.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G50409","SNAPPLE","","","","","","","{}"
"","JUICE PINEAPPLE 100% BAR PAC","G6819","","12/32 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g6819.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G6819","OCEAN SPRAY","","","","","","","{}"
"","JUICE PINEAPPLE UNSWTN DEL MONTE","19873","","12/46 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/19873.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-19873","DEL MONTE","","","","","","","{}"
"","JUICE SNAPPLE RASPBERRY CRAN GLASS CRV I","G50129","","24/16 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/7493.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G50129","SNAPPLE","","","","","","","{}"
"","JUICE STRAWBERRY BANANA JUMEX","15401","","24/11.5 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/3639.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-15401","JUMEX","","","","","","","{}"
