"name","description","product_variants","sku","pack","size","gtin","retail_price","is_catch_weight","average_case_weight","image_url","manufacturer_sku","content_url","ordering_unit","is_broken_case","avg_case_weight","brand","category","manufacturer_name","distributor_name","supplier_name","country_of_origin"
"Cabernet Sauvignon / Merlot","","","1997325",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/912064/b39030a3746dfa41092a4.png?1556870566","","","","","","Plóes","Wine","","johnsonbrothers","Prestige Beverage Group","Greece"
"Chardonnay / Assyrtiko","","","1059600",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/250970/34062a920d06fb7d2e1b3.png?1529329220","","","","","","Plóes","Wine","","johnsonbrothers","Prestige Beverage Group","Greece"
"Drama Cabernet Sauvignon Merlot Semi Dry Rosé","","","1674875",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1087767/43b1781ca6c84d1c000a5.png?1563357830","","","","","","Plóes","Wine","","johnsonbrothers","Prestige Beverage Group","Greece"
"Mastiha of Chios","","","1164886",6,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/260072/bf7d03931452a46ad1a50.png?1530023975","","","","","","Psychis & Sons","Spirit","","johnsonbrothers","Prestige Beverage Group","Greece"
"Mastiha of Chios","","","1511084",12,200,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/260072/bf7d03931452a46ad1a50.png?1530023975","","","","","","Psychis & Sons","Spirit","","johnsonbrothers","Prestige Beverage Group","Greece"
"Mastiha of Chios","","","1767033",96,50,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/260072/bf7d03931452a46ad1a50.png?1530023975","","","","","","Psychis & Sons","Spirit","","johnsonbrothers","Prestige Beverage Group","Greece"
"Ouzo of Chios Rempiko","","","1637308",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1039761/75736c8e548bb59fd477d.png?1562271813","","","","","","Psychis & Sons","Spirit","","johnsonbrothers","Prestige Beverage Group","Greece"
"Tsipouro Double Distilled Dry Grappa Brandy","","","1686889",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2563326/f2dddd9eabf05721f7f1e.png?1678101737","","","","","","Psychis & Sons","Spirit","","johnsonbrothers","Prestige Beverage Group","Greece"
"8th Day IPA","","","1597245",20,330,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/31226/2ab8803f029113eeb749f.png?1508324642","","","","","","Septem Microbrewery","Beer","","johnsonbrothers","Nestor Imports Inc","Greece"
"Monday's Pilsner","","","1579721",20,330,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1040010/d3e3e75352eeaa9f197ec.png?1562274576","","","","","","Septem Microbrewery","Beer","","johnsonbrothers","Nestor Imports Inc","Greece"
"Mastiha Spirit Liqueur","","","1551156",6,700,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2889783/63958dffdf52cdd2a6a82.png?1702589574","","","","","","Skinos","Spirit","","johnsonbrothers","Nestor Imports Inc","Greece"
"Mastiha Spirit Liqueur","","","1350906",12,200,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2889783/63958dffdf52cdd2a6a82.png?1702589574","","","","","","Skinos","Spirit","","johnsonbrothers","Nestor Imports Inc","Greece"
"Rheinhessen Riesling","","","1297929",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2217476/99c4993bebe370cc91309.png?1646836246","","","","","","Starling Castle","Wine","","johnsonbrothers","Prestige Beverage Group","Germany"
"Greek Botanicals Dry Gin","","","1599567",6,700,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2187119/68b43c0f998f8f25cd451.png?1644412375","","","","","","Votanikon","Spirit","","johnsonbrothers","Nestor Imports Inc","Greece"
